pedido_id;vendedor;categoria;produto;status_pedido;quantidade;valor_unitario;prazo_entrega_dias
27243;Bruno Alves;Eletrônicos;SSD Externo;Entregue;5;243.69;9
27244;Rafael Oliveira;Esportes;Halteres;Entregue;3;126.04;3
27245;Juliana Martins;Brinquedos;Pelúcia;Entregue;4;55.18;6
27246;Natália Barbosa;Casa e Decoração;Quadro Decorativo;Em trânsito;1;189.87;6
27247;Thiago Santos;Esportes;Tênis de Corrida;Entregue;4;451.27;12
27248;Bruno Alves;Eletrônicos;Tablet;Entregue;4;1658.03;12
27249;Bruno Alves;Casa e Decoração;Difusor de Aromas;Cancelado;4;129.11;17
27250;Rafael Oliveira;Eletrônicos;Smart TV;Em trânsito;4;3133.47;4
27251;Vinícius Lopes;Casa e Decoração;Organizador de Gavetas;Entregue;4;44.43;18
27252;Fernanda Costa;Eletrônicos;Smartphone;Entregue;4;2376.54;13
27253;Thiago Santos;Eletrônicos;SSD Externo;Entregue;1;495.06;11
27254;Patrícia Rocha;Casa e Decoração;Cafeteira Elétrica;Entregue;1;426.71;17
27255;Débora Vieira;Eletrônicos;Smart TV;Cancelado;4;1979.73;15
27256;Ana Lima;Casa e Decoração;Jogo de Cama;Em trânsito;5;242.35;6
27257;Diego Fernandes;Eletrônicos;Webcam;Entregue;3;275.55;7
27258;Patrícia Rocha;Esportes;Halteres;Em trânsito;5;79.37;4
27259;Fernanda Costa;Eletrônicos;Webcam;Entregue;1;314.85;5
27260;Willian Duarte;Eletrônicos;Notebook;Entregue;5;3216.34;8
27261;Bruno Alves;Esportes;Bicicleta Ergométrica;Em trânsito;5;2013.48;3
27262;Priscila Teixeira;Casa e Decoração;Jogo de Cama;Entregue;4;186.16;10
27263;Ana Lima;Eletrônicos;Notebook;Entregue;5;4597.87;3
27264;Felipe Gomes;Eletrônicos;Webcam;Entregue;1;229.61;7
27265;Patrícia Rocha;Esportes;Halteres;Em trânsito;4;211.38;4
27266;Fernanda Costa;Casa e Decoração;Espelho de Parede;Em trânsito;4;203.07;12
27267;Fernanda Costa;Eletrônicos;Smartphone;Cancelado;1;1780.22;12
27268;Leandro Reis;Esportes;Tapete de Yoga;Em trânsito;1;96.45;12
27269;Sérgio Machado;Brinquedos;Pista de Carrinhos;Entregue;5;144.63;9
27270;Tatiane Cunha;Eletrônicos;Tablet;Entregue;3;1781.85;9
27271;Juliana Martins;Esportes;Bermuda Esportiva;Cancelado;1;152.16;2
27272;Diego Fernandes;Brinquedos;Telescópio Infantil;Entregue;4;451.15;2
27273;Bruno Alves;Casa e Decoração;Luminária de Mesa;Em trânsito;1;83.28;10
27274;Patrícia Rocha;Eletrônicos;Smartwatch;Em trânsito;3;422.57;3
27275;Ana Lima;Eletrônicos;Fone Bluetooth;Em trânsito;3;182.53;3
27276;Diego Fernandes;Casa e Decoração;Conjunto de Toalhas;Entregue;1;138.2;9
27277;Willian Duarte;Brinquedos;Violão Infantil;Em trânsito;1;395.87;7
27278;Ana Lima;Esportes;Tênis de Corrida;Em trânsito;3;505.59;8
27279;Fernanda Costa;Eletrônicos;Smart TV;Entregue;3;2235.47;4
27280;Juliana Martins;Brinquedos;Massinha de Modelar;Entregue;2;34.57;10
27281;Flávia Azevedo;Brinquedos;Massinha de Modelar;Em trânsito;3;30.37;8
27282;Priscila Teixeira;Brinquedos;Kit de Ciências;Entregue;1;192.42;3
27283;Renato Cavalcante;Esportes;Bicicleta Ergométrica;Entregue;2;1681.64;7
27284;Claudia Ramos;Brinquedos;Telescópio Infantil;Entregue;3;214.63;2
27285;Leandro Reis;Esportes;Bermuda Esportiva;Entregue;2;81.56;3
27286;Paulo Nascimento;Eletrônicos;Teclado Mecânico;Entregue;2;447.91;13
27287;Vanessa Sousa;Eletrônicos;SSD Externo;Entregue;5;602.32;10
27288;Rodrigo Batista;Esportes;Mochila de Hidratação;Cancelado;1;141.34;2
27289;Juliana Martins;Eletrônicos;Smart TV;Em trânsito;1;3011.22;14
27290;Sérgio Machado;Brinquedos;Boneca Articulada;Entregue;2;158.62;2
27291;Willian Duarte;Esportes;Halteres;Entregue;2;219.76;9
27292;Ana Lima;Esportes;Garrafa Térmica;Entregue;2;95.79;3
27293;Bianca Carvalho;Esportes;Raquete de Beach Tennis;Entregue;1;326.83;5
27294;Claudia Ramos;Eletrônicos;Webcam;Entregue;1;285.86;9
27295;Henrique Dias;Eletrônicos;Smart TV;Entregue;3;2408.09;12
27296;Diego Fernandes;Eletrônicos;Fone Bluetooth;Em trânsito;4;141.84;14
27297;Juliana Martins;Casa e Decoração;Conjunto de Toalhas;Entregue;1;113.75;7
27298;Rafael Oliveira;Esportes;Tênis de Corrida;Entregue;5;548.72;7
27299;Diego Fernandes;Esportes;Luva de Boxe;Entregue;4;127.28;5
27300;Sérgio Machado;Brinquedos;Violão Infantil;Entregue;5;316.65;7
27301;Juliana Martins;Brinquedos;Kit de Ciências;Cancelado;1;107.28;8
27302;Juliana Martins;Eletrônicos;Notebook;Cancelado;3;3460.48;15
27303;Cristiane Tavares;Brinquedos;Patins;Em trânsito;1;187.48;7
27304;Leandro Reis;Esportes;Bicicleta Ergométrica;Entregue;3;2346.5;5
27305;Anderson Cruz;Eletrônicos;Smartphone;Em trânsito;1;2177.01;15
27306;Rodrigo Batista;Brinquedos;Patins;Em trânsito;4;291.43;3
27307;Rafael Oliveira;Brinquedos;Pista de Carrinhos;Em trânsito;5;225.26;4
27308;Anderson Cruz;Esportes;Raquete de Beach Tennis;Em trânsito;3;212.66;8
27309;Rodrigo Batista;Brinquedos;Carrinho de Controle Remoto;Entregue;1;189.42;6
27310;Roberto Cardoso;Casa e Decoração;Organizador de Gavetas;Entregue;1;84.12;11
27311;Rafael Oliveira;Casa e Decoração;Tapete Sala;Cancelado;4;156.77;11
27312;Elaine Figueiredo;Casa e Decoração;Espelho de Parede;Entregue;5;326.4;11
27313;Juliana Martins;Brinquedos;Patins;Em trânsito;4;185.26;6
27314;Rafael Oliveira;Brinquedos;Patins;Entregue;2;170.62;9
27315;Claudia Ramos;Eletrônicos;Notebook;Entregue;5;4791.75;4
27316;Bruno Alves;Brinquedos;Kit de Ciências;Entregue;2;131.55;7
27317;Rafael Oliveira;Eletrônicos;Smart TV;Entregue;3;3149.86;14
27318;Diego Fernandes;Eletrônicos;Smartphone;Entregue;1;1872.34;13
27319;Rafael Oliveira;Esportes;Garrafa Térmica;Entregue;3;72.64;3
27320;Fernanda Costa;Brinquedos;LEGO Clássico;Entregue;4;266.51;4
27321;Vanessa Sousa;Eletrônicos;Tablet;Entregue;2;1815.93;12
27322;Juliana Martins;Eletrônicos;Notebook;Entregue;1;4511.56;13
27323;Vanessa Sousa;Esportes;Raquete de Beach Tennis;Entregue;2;289.64;10
27324;Thiago Santos;Casa e Decoração;Cafeteira Elétrica;Cancelado;2;392.52;5
27325;Thiago Santos;Esportes;Bicicleta Ergométrica;Em trânsito;3;1804.92;11
27326;Fernanda Costa;Esportes;Corda de Pular;Entregue;3;41.74;4
27327;Mariana Correia;Brinquedos;Kit de Ciências;Entregue;4;189.25;8
27328;Rodrigo Batista;Eletrônicos;Smartphone;Entregue;5;1885.62;14
27329;Diego Fernandes;Eletrônicos;Smartphone;Em trânsito;4;2268.3;5
27330;Leandro Reis;Casa e Decoração;Difusor de Aromas;Entregue;3;105.1;9
27331;Flávia Azevedo;Eletrônicos;Smart TV;Entregue;5;3265.08;14
27332;Patrícia Rocha;Casa e Decoração;Espelho de Parede;Entregue;4;292.52;17
27333;Fernanda Costa;Casa e Decoração;Fritadeira Air Fryer;Entregue;5;618.64;13
27334;Tatiane Cunha;Brinquedos;LEGO Clássico;Entregue;3;216.23;10
27335;Juliana Martins;Eletrônicos;Caixa de Som Bluetooth;Cancelado;2;281.07;10
27336;Camila Pereira;Esportes;Raquete de Beach Tennis;Entregue;2;268.42;2
27337;Felipe Gomes;Brinquedos;Telescópio Infantil;Entregue;5;284.36;8
27338;Juliana Martins;Eletrônicos;Notebook;Entregue;4;3864.64;9
27339;Fernanda Costa;Brinquedos;Jogo de Tabuleiro;Em trânsito;5;180.57;8
27340;Carlos Souza;Brinquedos;Pista de Carrinhos;Entregue;4;143.56;10
27341;Patrícia Rocha;Casa e Decoração;Conjunto de Toalhas;Entregue;2;115.26;14
27342;Bruno Alves;Brinquedos;Jogo de Tabuleiro;Em trânsito;5;80.03;9
27343;Bruno Alves;Eletrônicos;Notebook;Entregue;3;4794.7;15
27344;Ana Lima;Brinquedos;LEGO Clássico;Entregue;2;222.63;7
27345;Rodrigo Batista;Brinquedos;Telescópio Infantil;Entregue;4;424.83;7
27346;Natália Barbosa;Casa e Decoração;Fritadeira Air Fryer;Entregue;2;467.58;12
27347;Priscila Teixeira;Casa e Decoração;Cafeteira Elétrica;Entregue;1;160.9;15
27348;Juliana Martins;Casa e Decoração;Conjunto de Toalhas;Entregue;3;118.09;3
27349;Ana Lima;Esportes;Raquete de Beach Tennis;Entregue;4;309.77;9
27350;Eduardo Freitas;Casa e Decoração;Fritadeira Air Fryer;Entregue;2;641.16;17
27351;Natália Barbosa;Esportes;Bicicleta Ergométrica;Entregue;1;1966.87;4
27352;Juliana Martins;Brinquedos;Massinha de Modelar;Em trânsito;1;46.9;8
27353;Juliana Martins;Esportes;Bicicleta Ergométrica;Entregue;5;2322.8;4
27354;Débora Vieira;Casa e Decoração;Organizador de Gavetas;Em trânsito;4;43.79;13
27355;Bruno Alves;Eletrônicos;Notebook;Entregue;4;5188.61;10
27356;Tatiane Cunha;Brinquedos;Boneca Articulada;Entregue;5;98.55;3
27357;Natália Barbosa;Casa e Decoração;Jogo de Panelas;Entregue;5;646.56;5
27358;Lucas Ribeiro;Esportes;Luva de Boxe;Entregue;4;131.43;5
27359;Rafael Oliveira;Brinquedos;Violão Infantil;Entregue;2;286.07;3
27360;Juliana Martins;Eletrônicos;Tablet;Entregue;5;1818.29;11
27361;Roberto Cardoso;Casa e Decoração;Conjunto de Toalhas;Entregue;2;132.33;17
27362;Patrícia Rocha;Casa e Decoração;Jogo de Panelas;Cancelado;5;597.86;4
27363;Juliana Martins;Brinquedos;Jogo de Tabuleiro;Em trânsito;1;94.39;9
27364;Leandro Reis;Esportes;Bicicleta Ergométrica;Em trânsito;4;1208.87;6
27365;Leandro Reis;Eletrônicos;Smart TV;Entregue;4;1792.26;3
27366;Ana Lima;Casa e Decoração;Espelho de Parede;Entregue;2;160.23;11
27367;Fernanda Costa;Eletrônicos;SSD Externo;Em trânsito;2;314.37;10
27368;Ana Lima;Brinquedos;Pelúcia;Entregue;5;111.2;9
27369;Diego Fernandes;Eletrônicos;Webcam;Entregue;5;277.98;9
27370;Carlos Souza;Casa e Decoração;Difusor de Aromas;Cancelado;4;64.34;9
27371;Camila Pereira;Eletrônicos;Smartphone;Em trânsito;2;2111.86;3
27372;Henrique Dias;Eletrônicos;Teclado Mecânico;Entregue;3;185.73;15
27373;Vinícius Lopes;Esportes;Bola de Futebol;Em trânsito;3;181.21;9
27374;Fernanda Costa;Eletrônicos;Mouse Sem Fio;Cancelado;5;166.91;13
27375;Marcelo Monteiro;Eletrônicos;Smartphone;Em trânsito;3;2203.53;4
27376;Thiago Santos;Casa e Decoração;Luminária de Mesa;Entregue;4;162.36;17
27377;Flávia Azevedo;Eletrônicos;Webcam;Em trânsito;3;260.16;5
27378;Leandro Reis;Eletrônicos;Smartwatch;Em trânsito;5;471.34;4
27379;Bruno Alves;Eletrônicos;SSD Externo;Em trânsito;4;243.24;4
27380;Sérgio Machado;Brinquedos;Patins;Cancelado;5;119.8;9
27381;Amanda Silva;Esportes;Bicicleta Ergométrica;Cancelado;4;2079.22;5
27382;Diego Fernandes;Eletrônicos;Fone Bluetooth;Entregue;4;194.04;8
27383;Thiago Santos;Casa e Decoração;Fritadeira Air Fryer;Em trânsito;5;759.72;17
27384;Rafael Oliveira;Esportes;Mochila de Hidratação;Entregue;3;123.84;8
27385;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Entregue;2;1225.79;2
27386;Fernanda Costa;Eletrônicos;Carregador Portátil;Entregue;5;52.75;12
27387;Letícia Moreira;Eletrônicos;Mouse Sem Fio;Entregue;5;131.24;8
27388;Diego Fernandes;Esportes;Mochila de Hidratação;Entregue;5;167.56;2
27389;Fernanda Costa;Eletrônicos;Smartwatch;Em trânsito;2;553.61;6
27390;Flávia Azevedo;Eletrônicos;Webcam;Entregue;2;149.3;11
27391;Ana Lima;Eletrônicos;Notebook;Entregue;1;4182.45;11
27392;Thiago Santos;Brinquedos;Carrinho de Controle Remoto;Em trânsito;4;345.59;2
27393;Rafael Oliveira;Eletrônicos;Smartwatch;Entregue;3;583.39;3
27394;Claudia Ramos;Casa e Decoração;Organizador de Gavetas;Entregue;4;67.75;10
27395;Tatiane Cunha;Eletrônicos;Caixa de Som Bluetooth;Entregue;4;204.26;6
27396;Mariana Correia;Esportes;Tênis de Corrida;Cancelado;5;436.11;8
27397;Larissa Nunes;Casa e Decoração;Cafeteira Elétrica;Entregue;2;325.0;3
27398;Priscila Teixeira;Esportes;Bicicleta Ergométrica;Em trânsito;2;873.62;10
27399;Bruno Alves;Esportes;Bermuda Esportiva;Entregue;4;109.12;8
27400;Aline Ferreira;Eletrônicos;SSD Externo;Entregue;1;229.16;12
27401;Roberto Cardoso;Eletrônicos;Smartwatch;Entregue;4;415.7;15
27402;Bruno Alves;Casa e Decoração;Fritadeira Air Fryer;Entregue;1;320.93;16
27403;Patrícia Rocha;Casa e Decoração;Jogo de Panelas;Entregue;5;682.5;11
27404;Sérgio Machado;Brinquedos;Pista de Carrinhos;Entregue;1;198.69;3
27405;Ana Lima;Eletrônicos;Teclado Mecânico;Entregue;5;374.47;13
27406;Fernanda Costa;Esportes;Raquete de Beach Tennis;Em trânsito;5;173.84;6
27407;Natália Barbosa;Eletrônicos;Smart TV;Entregue;3;2917.93;13
27408;Lucas Ribeiro;Brinquedos;Boneca Articulada;Entregue;4;185.34;7
27409;Isabela Mendes;Brinquedos;Jogo de Tabuleiro;Entregue;3;132.3;3
27410;Ana Lima;Brinquedos;Pelúcia;Em trânsito;3;47.35;8
27411;Juliana Martins;Eletrônicos;Teclado Mecânico;Entregue;1;281.55;7
27412;Thiago Santos;Esportes;Bicicleta Ergométrica;Em trânsito;5;1564.7;3
27413;Patrícia Rocha;Esportes;Luva de Boxe;Entregue;3;87.65;4
27414;Fernanda Costa;Casa e Decoração;Porta-Retratos;Entregue;4;45.93;14
27415;Fernanda Costa;Esportes;Bicicleta Ergométrica;Entregue;2;1217.28;8
27416;Fábio Araújo;Esportes;Luva de Boxe;Cancelado;4;123.04;7
27417;Ana Lima;Eletrônicos;Notebook;Entregue;4;5323.56;4
27418;Anderson Cruz;Casa e Decoração;Tapete Sala;Entregue;4;322.22;10
27419;Simone Castro;Esportes;Tênis de Corrida;Entregue;4;200.51;11
27420;Isabela Mendes;Casa e Decoração;Fritadeira Air Fryer;Entregue;4;351.36;18
27421;Marcelo Monteiro;Esportes;Bermuda Esportiva;Entregue;2;108.8;10
27422;Priscila Teixeira;Eletrônicos;Mouse Sem Fio;Cancelado;2;86.23;13
27423;Carlos Souza;Casa e Decoração;Cafeteira Elétrica;Entregue;3;328.12;18
27424;Larissa Nunes;Casa e Decoração;Espelho de Parede;Entregue;4;276.53;5
27425;Danilo Campos;Brinquedos;Carrinho de Controle Remoto;Em trânsito;1;269.32;8
27426;Rafael Oliveira;Eletrônicos;Smartphone;Em trânsito;3;1655.08;12
27427;Patrícia Rocha;Esportes;Luva de Boxe;Entregue;5;212.17;5
27428;Patrícia Rocha;Casa e Decoração;Jogo de Panelas;Entregue;1;557.93;5
27429;Diego Fernandes;Eletrônicos;Smartwatch;Entregue;2;569.2;14
27430;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Em trânsito;5;942.58;12
27431;Sabrina Melo;Esportes;Luva de Boxe;Em trânsito;2;173.99;10
27432;Gustavo Pinto;Casa e Decoração;Fritadeira Air Fryer;Em trânsito;5;334.29;18
27433;Carlos Souza;Eletrônicos;Tablet;Entregue;4;1210.76;10
27434;Diego Fernandes;Eletrônicos;Smartphone;Entregue;2;2028.79;15
27435;Vinícius Lopes;Casa e Decoração;Luminária de Mesa;Entregue;2;139.14;17
27436;Bruno Alves;Eletrônicos;Notebook;Entregue;3;4407.87;10
27437;Tatiane Cunha;Esportes;Kettlebell;Entregue;2;137.38;5
27438;Ana Lima;Eletrônicos;Smart TV;Entregue;4;2547.04;12
27439;Juliana Martins;Casa e Decoração;Fritadeira Air Fryer;Em trânsito;1;346.17;10
27440;Juliana Martins;Eletrônicos;Tablet;Entregue;5;1423.36;9
27441;Fernanda Costa;Esportes;Bicicleta Ergométrica;Em trânsito;5;2008.67;4
27442;Bianca Carvalho;Esportes;Bola de Futebol;Entregue;2;126.29;3
27443;Mariana Correia;Esportes;Mochila de Hidratação;Entregue;3;227.86;9
27444;Diego Fernandes;Esportes;Garrafa Térmica;Entregue;3;93.41;2
27445;Larissa Nunes;Eletrônicos;Notebook;Entregue;4;5396.05;5
27446;Camila Pereira;Esportes;Bicicleta Ergométrica;Entregue;4;2391.34;8
27447;Patrícia Rocha;Brinquedos;Boneca Articulada;Entregue;2;91.29;9
27448;Flávia Azevedo;Esportes;Bicicleta Ergométrica;Entregue;1;1308.01;11
27449;Diego Fernandes;Esportes;Bola de Futebol;Entregue;5;96.9;6
27450;Camila Pereira;Eletrônicos;Smart TV;Entregue;4;1543.05;4
27451;Renato Cavalcante;Eletrônicos;Fone Bluetooth;Entregue;3;159.41;7
27452;Juliana Martins;Brinquedos;Carrinho de Controle Remoto;Entregue;3;298.0;10
27453;Cristiane Tavares;Brinquedos;Patins;Em trânsito;1;231.87;9
27454;Marcelo Monteiro;Brinquedos;Carrinho de Controle Remoto;Entregue;5;163.95;5
27455;Juliana Martins;Brinquedos;Telescópio Infantil;Entregue;3;255.2;10
27456;Sabrina Melo;Eletrônicos;Notebook;Entregue;2;3034.07;5
27457;Diego Fernandes;Brinquedos;Telescópio Infantil;Entregue;2;467.58;4
27458;Rafael Oliveira;Brinquedos;Carrinho de Controle Remoto;Entregue;4;232.11;9
27459;Renato Cavalcante;Eletrônicos;Smartwatch;Entregue;2;473.39;3
27460;Amanda Silva;Eletrônicos;Teclado Mecânico;Entregue;4;271.27;6
27461;Vinícius Lopes;Brinquedos;Telescópio Infantil;Em trânsito;1;409.13;5
27462;Lucas Ribeiro;Brinquedos;Kit de Ciências;Em trânsito;5;160.52;5
27463;Larissa Nunes;Eletrônicos;Smartphone;Entregue;1;2437.23;4
27464;Lucas Ribeiro;Brinquedos;Kit de Ciências;Entregue;5;170.45;8
27465;Eduardo Freitas;Esportes;Garrafa Térmica;Entregue;5;73.77;9
27466;Ana Lima;Eletrônicos;Caixa de Som Bluetooth;Entregue;2;222.58;15
27467;Diego Fernandes;Casa e Decoração;Luminária de Mesa;Em trânsito;3;88.71;11
27468;Rafael Oliveira;Esportes;Tapete de Yoga;Em trânsito;1;81.56;12
27469;Fernanda Costa;Brinquedos;Quebra-Cabeça 1000 peças;Entregue;1;80.13;9
27470;Tatiane Cunha;Eletrônicos;Smartphone;Entregue;1;1614.69;6
27471;Juliana Martins;Eletrônicos;Caixa de Som Bluetooth;Em trânsito;2;346.74;3
27472;Paulo Nascimento;Esportes;Luva de Boxe;Em trânsito;1;185.14;7
27473;Patrícia Rocha;Casa e Decoração;Espelho de Parede;Entregue;4;335.65;5
27474;Patrícia Rocha;Esportes;Tapete de Yoga;Entregue;2;80.41;2
27475;Bianca Carvalho;Esportes;Luva de Boxe;Entregue;2;175.67;3
27476;Carlos Souza;Brinquedos;Pista de Carrinhos;Entregue;1;184.21;4
27477;Vanessa Sousa;Esportes;Luva de Boxe;Entregue;1;116.88;5
27478;Diego Fernandes;Brinquedos;Carrinho de Controle Remoto;Cancelado;5;239.04;4
27479;Anderson Cruz;Brinquedos;Violão Infantil;Entregue;4;309.67;4
27480;Patrícia Rocha;Brinquedos;Violão Infantil;Entregue;1;186.94;4
27481;Natália Barbosa;Eletrônicos;Fone Bluetooth;Entregue;4;193.96;8
27482;Juliana Martins;Eletrônicos;Mouse Sem Fio;Entregue;2;181.02;6
27483;Carlos Souza;Casa e Decoração;Fritadeira Air Fryer;Entregue;4;747.17;18
27484;Sabrina Melo;Casa e Decoração;Luminária de Mesa;Entregue;2;228.58;15
27485;Paulo Nascimento;Brinquedos;Jogo de Tabuleiro;Entregue;2;159.1;10
27486;Patrícia Rocha;Casa e Decoração;Difusor de Aromas;Entregue;2;134.68;11
27487;Diego Fernandes;Esportes;Raquete de Beach Tennis;Entregue;3;264.87;5
27488;Patrícia Rocha;Brinquedos;Pista de Carrinhos;Entregue;2;151.31;2
27489;Rafael Oliveira;Casa e Decoração;Porta-Retratos;Entregue;5;29.69;11
27490;Juliana Martins;Esportes;Raquete de Beach Tennis;Entregue;5;314.59;7
27491;Larissa Nunes;Brinquedos;Violão Infantil;Em trânsito;3;315.59;3
27492;Juliana Martins;Eletrônicos;Tablet;Em trânsito;3;1705.69;11
27493;Aline Ferreira;Esportes;Bicicleta Ergométrica;Entregue;5;1440.7;10
27494;Patrícia Rocha;Eletrônicos;Smartphone;Em trânsito;3;2281.72;15
27495;Fernanda Costa;Brinquedos;Pista de Carrinhos;Entregue;5;206.52;2
27496;Rodrigo Batista;Eletrônicos;Smart TV;Entregue;1;2560.97;4
27497;Débora Vieira;Brinquedos;Jogo de Tabuleiro;Entregue;3;71.66;4
27498;Sérgio Machado;Brinquedos;Massinha de Modelar;Em trânsito;5;27.96;5
27499;Ana Lima;Eletrônicos;Notebook;Entregue;1;4214.5;10
27500;Rodrigo Batista;Casa e Decoração;Cafeteira Elétrica;Cancelado;3;158.69;18
27501;Camila Pereira;Eletrônicos;Webcam;Em trânsito;2;238.45;12
27502;Claudia Ramos;Casa e Decoração;Fritadeira Air Fryer;Em trânsito;5;626.63;6
27503;Thiago Santos;Eletrônicos;SSD Externo;Entregue;5;591.48;4
27504;Fernanda Costa;Brinquedos;Kit de Ciências;Em trânsito;2;174.09;4
27505;Débora Vieira;Eletrônicos;Fone Bluetooth;Entregue;2;311.93;8
27506;Fernanda Costa;Esportes;Tênis de Corrida;Em trânsito;5;312.81;5
27507;Gustavo Pinto;Brinquedos;Boneca Articulada;Cancelado;4;177.15;8
27508;Roberto Cardoso;Casa e Decoração;Espelho de Parede;Cancelado;1;161.27;5
27509;Priscila Teixeira;Casa e Decoração;Porta-Retratos;Em trânsito;4;54.99;14
27510;Natália Barbosa;Eletrônicos;Tablet;Entregue;2;1681.7;10
27511;Juliana Martins;Brinquedos;Kit de Ciências;Entregue;2;212.39;6
27512;Fernanda Costa;Eletrônicos;Teclado Mecânico;Entregue;4;397.1;4
27513;Rafael Oliveira;Brinquedos;LEGO Clássico;Entregue;4;409.34;4
27514;Fernanda Costa;Esportes;Tênis de Corrida;Entregue;2;213.07;5
27515;Patrícia Rocha;Esportes;Bola de Futebol;Entregue;5;125.74;6
27516;Bianca Carvalho;Eletrônicos;Notebook;Cancelado;4;5066.74;10
27517;Priscila Teixeira;Esportes;Kettlebell;Em trânsito;2;245.98;2
27518;Elaine Figueiredo;Brinquedos;Carrinho de Controle Remoto;Cancelado;5;305.16;3
27519;Ana Lima;Brinquedos;LEGO Clássico;Entregue;5;370.84;8
27520;Fernanda Costa;Brinquedos;Telescópio Infantil;Entregue;3;296.76;5
27521;Fernanda Costa;Esportes;Garrafa Térmica;Entregue;4;115.3;12
27522;Bianca Carvalho;Eletrônicos;Carregador Portátil;Entregue;1;91.12;4
27523;Sérgio Machado;Casa e Decoração;Espelho de Parede;Cancelado;2;120.16;3
27524;Mariana Correia;Esportes;Tênis de Corrida;Entregue;1;265.37;4
27525;Rafael Oliveira;Brinquedos;Boneca Articulada;Entregue;2;190.4;4
27526;Larissa Nunes;Eletrônicos;Teclado Mecânico;Entregue;2;433.47;13
27527;Rafael Oliveira;Brinquedos;Violão Infantil;Em trânsito;3;190.95;8
27528;Patrícia Rocha;Casa e Decoração;Jogo de Panelas;Em trânsito;3;502.88;10
27529;Fernanda Costa;Eletrônicos;Smartphone;Entregue;5;1376.48;10
27530;Débora Vieira;Casa e Decoração;Jogo de Panelas;Entregue;1;442.34;13
27531;Patrícia Rocha;Casa e Decoração;Cafeteira Elétrica;Entregue;4;362.91;6
27532;Diego Fernandes;Eletrônicos;SSD Externo;Entregue;4;310.63;4
27533;Fernanda Costa;Esportes;Luva de Boxe;Cancelado;5;91.3;4
27534;Larissa Nunes;Eletrônicos;Notebook;Entregue;4;3560.84;7
27535;Juliana Martins;Esportes;Garrafa Térmica;Entregue;3;62.79;12
27536;Natália Barbosa;Brinquedos;Violão Infantil;Entregue;3;270.87;8
27537;Larissa Nunes;Brinquedos;Violão Infantil;Entregue;2;291.24;8
